Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,186.49000549316406,187.7899932861328,186.3000030517578,187.57000732421875,146.03965759277344,3619700
2014-01-02,187.2100067138672,187.39999389648438,185.1999969482422,185.52999877929688,144.4513397216797,4546500
2014-01-03,185.8300018310547,187.35000610351562,185.3000030517578,186.63999938964844,145.31556701660156,4063200
2014-01-06,187.14999389648438,187.36000061035156,185.3000030517578,186.0,144.8173065185547,4067800
2014-01-07,186.38999938964844,190.35000610351562,186.3800048828125,189.7100067138672,147.70584106445312,5932300
2014-01-08,189.3300018310547,189.4199981689453,187.25999450683594,187.97000122070312,146.35113525390625,4603700
2014-01-09,189.02000427246094,189.5,186.5500030517578,187.3800048828125,145.89173889160156,4321300
2014-01-10,188.30999755859375,188.57000732421875,186.27999877929688,187.25999450683594,145.79830932617188,4022400
2014-01-13,186.25999450683594,186.9499969482422,183.86000061035156,184.16000366210938,143.38467407226562,5784700
2014-01-14,185.05999755859375,186.42999267578125,183.8800048828125,185.9199981689453,144.7550048828125,4619200
2014-01-15,185.82000732421875,188.64999389648438,185.49000549316406,187.74000549316406,146.1720428466797,4816500
2014-01-16,187.52999877929688,188.99000549316406,186.8000030517578,188.75999450683594,146.9661865234375,4770300
2014-01-17,188.0399932861328,190.80999755859375,187.86000061035156,190.08999633789062,148.00173950195312,7644600
2014-01-21,190.22999572753906,190.38999938964844,186.7899932861328,188.42999267578125,146.70924377441406,11076300
2014-01-22,181.27999877929688,183.5,179.6699981689453,182.25,141.8975830078125,13796100
2014-01-23,181.42999267578125,183.72000122070312,180.7100067138672,182.72999572753906,142.27133178710938,6973900
2014-01-24,181.25,182.80999755859375,179.63999938964844,179.63999938964844,139.86546325683594,6890600
2014-01-27,179.61000061035156,179.64999389648438,177.66000366210938,177.89999389648438,138.5107421875,5208600
2014-01-28,178.0500030517578,178.4499969482422,176.16000366210938,176.85000610351562,137.69320678710938,5333300
2014-01-29,175.97999572753906,178.52999877929688,175.88999938964844,176.39999389648438,137.3428192138672,4970900
2014-01-30,177.1699981689453,177.86000061035156,176.36000061035156,177.36000061035156,138.09030151367188,4853700
2014-01-31,176.11000061035156,177.83999633789062,175.33999633789062,176.67999267578125,137.5608673095703,5193400
2014-02-03,176.02000427246094,176.02000427246094,172.72000122070312,172.89999389648438,134.61778259277344,7186800
2014-02-04,173.52999877929688,173.75,172.36000061035156,172.83999633789062,134.57106018066406,4349800
2014-02-05,172.19000244140625,174.97000122070312,172.19000244140625,174.24000549316406,135.66110229492188,4712300
2014-02-06,173.97000122070312,174.85000610351562,173.7899932861328,174.6699981689453,136.741455078125,4292200
2014-02-07,175.63999938964844,177.55999755859375,175.07000732421875,177.25,138.7611846923828,4692900
2014-02-10,176.97000122070312,177.64999389648438,176.25,177.13999938964844,138.67507934570312,3540400
2014-02-11,176.80999755859375,180.38999938964844,176.8000030517578,179.6999969482422,140.6792449951172,4647300
2014-02-12,179.52000427246094,181.25,179.25999450683594,180.24000549316406,141.1020050048828,3983000
2014-02-13,178.22000122070312,182.36000061035156,177.86000061035156,181.83999633789062,142.3544921875,4482000
2014-02-14,181.25999450683594,184.42999267578125,180.99000549316406,183.69000244140625,143.80279541015625,4659900
2014-02-18,183.17999267578125,184.0,182.32000732421875,183.19000244140625,143.41139221191406,4435200
2014-02-19,182.74000549316406,185.64999389648438,182.41000366210938,182.9499969482422,143.22352600097656,4671500
2014-02-20,182.9600067138672,184.86000061035156,182.7899932861328,184.25999450683594,144.24903869628906,4968200
2014-02-21,184.25,185.7100067138672,182.6199951171875,182.7899932861328,143.09823608398438,5699300
2014-02-24,182.82000732421875,185.16000366210938,182.82000732421875,183.4499969482422,143.6149444580078,4595300
2014-02-25,183.52000427246094,184.60000610351562,182.8800048828125,183.22999572753906,143.44265747070312,3902300
2014-02-26,183.94000244140625,185.27999877929688,183.55999755859375,184.05999755859375,144.0924530029297,3740700
2014-02-27,183.8300018310547,185.9499969482422,183.80999755859375,185.27000427246094,145.03973388671875,3827800
2014-02-28,185.3800048828125,186.1199951171875,183.64999389648438,185.1699981689453,144.96141052246094,4667900
2014-03-03,183.3300018310547,184.63999938964844,182.82000732421875,184.25999450683594,144.24903869628906,3950100
2014-03-04,185.80999755859375,187.16000366210938,185.67999267578125,186.44000244140625,145.95567321777344,4733000
2014-03-05,186.57000732421875,187.9499969482422,186.39999389648438,187.13999938964844,146.5037078857422,3485200
2014-03-06,187.3699951171875,188.38999938964844,186.89999389648438,187.63999938964844,146.89508056640625,3817300
2014-03-07,188.35000610351562,188.9199981689453,187.17999267578125,187.67999267578125,146.92640686035156,4117800
2014-03-10,187.5500030517578,188.3699951171875,185.85000610351562,186.38999938964844,145.91651916503906,4591200
2014-03-11,187.41000366210938,188.4499969482422,186.0399932861328,186.75999450683594,146.20616149902344,4229500
2014-03-12,186.00999450683594,187.4499969482422,185.88999938964844,186.22000122070312,145.78343200683594,4833000
2014-03-13,186.41000366210938,187.0,183.7100067138672,183.89999389648438,143.96719360351562,4913200
2014-03-14,183.88999938964844,184.2899932861328,182.2100067138672,182.2100067138672,142.6441650390625,5490300
2014-03-17,182.66000366210938,186.35000610351562,182.66000366210938,185.80999755859375,145.46246337890625,4938100
2014-03-18,185.99000549316406,187.89999389648438,185.5399932861328,186.80999755859375,146.2452850341797,3961300
2014-03-19,185.60000610351562,186.6999969482422,183.5,184.7100067138672,144.60133361816406,4323900
2014-03-20,184.47000122070312,188.25999450683594,184.1699981689453,187.89999389648438,147.09864807128906,5062600
2014-03-21,188.5,188.6999969482422,186.39999389648438,186.6699981689453,146.13568115234375,12535200
2014-03-24,187.42999267578125,189.44000244140625,187.3699951171875,188.25,147.37265014648438,5738500
2014-03-25,188.75999450683594,195.39999389648438,188.6999969482422,195.0399932861328,152.6881866455078,10912700
2014-03-26,194.97999572753906,195.6300048828125,191.9600067138672,192.6199951171875,150.79368591308594,6851700
2014-03-27,191.91000366210938,192.6699981689453,189.32000732421875,189.8300018310547,148.60952758789062,6767700
2014-03-28,189.94000244140625,192.6199951171875,189.11000061035156,190.4499969482422,149.09490966796875,5194400
2014-03-31,191.63999938964844,193.77000427246094,191.39999389648438,192.49000549316406,150.6919708251953,8537300
2014-04-01,193.1199951171875,195.1300048828125,192.77999877929688,194.5,152.2654571533203,5394100
2014-04-02,194.24000549316406,194.5,192.49000549316406,193.5500030517578,151.521728515625,4924100
2014-04-03,193.1999969482422,193.3800048828125,192.35000610351562,192.69000244140625,150.84849548339844,4091100
2014-04-04,193.1199951171875,193.97000122070312,191.27999877929688,191.77000427246094,150.12826538085938,6089900
2014-04-07,191.72000122070312,195.30999755859375,191.57000732421875,194.52000427246094,152.28114318847656,6740500
2014-04-08,193.88999938964844,194.1699981689453,192.69000244140625,193.2899932861328,151.31820678710938,5125000
2014-04-09,193.8800048828125,197.0,193.60000610351562,196.63999938964844,153.94078063964844,5480100
2014-04-10,196.05999755859375,199.2100067138672,195.66000366210938,195.67999267578125,153.18923950195312,8417900
2014-04-11,195.0399932861328,197.0,194.27000427246094,195.19000244140625,152.80567932128906,4835000
2014-04-14,196.24000549316406,198.24000549316406,195.8800048828125,197.77000427246094,154.8253936767578,5431100
2014-04-15,195.97999572753906,197.41000366210938,195.4199981689453,197.02000427246094,154.23829650878906,5351300
2014-04-16,198.0500030517578,198.7100067138672,195.0,196.39999389648438,153.75289916992188,8527300
2014-04-17,187.25,190.6999969482422,187.00999450683594,190.00999450683594,148.75042724609375,11249600
2014-04-21,189.8000030517578,192.80999755859375,189.74000549316406,192.27000427246094,150.5196990966797,5419700
2014-04-22,192.00999450683594,193.0,191.1999969482422,192.14999389648438,150.42575073242188,3878600
2014-04-23,191.7899932861328,192.41000366210938,190.11000061035156,191.72999572753906,150.09698486328125,4736400
2014-04-24,192.22000122070312,192.22000122070312,190.02999877929688,190.22000122070312,148.9148712158203,4407100
2014-04-25,190.5399932861328,190.6699981689453,189.11000061035156,189.6300048828125,148.45297241210938,3871000
2014-04-28,191.13999938964844,193.99000549316406,190.5800018310547,193.13999938964844,151.20077514648438,5638300
2014-04-29,193.58999633789062,195.94000244140625,193.41000366210938,195.11000061035156,152.74302673339844,4626300
2014-04-30,194.3800048828125,196.86000061035156,194.35000610351562,196.47000122070312,153.80772399902344,4206800
2014-05-01,196.30999755859375,196.74000549316406,193.14999389648438,193.52999877929688,151.50613403320312,3674000
2014-05-02,193.75,193.83999633789062,191.25,191.44000244140625,149.8699493408203,3049900
2014-05-05,191.0500030517578,191.49000549316406,189.8000030517578,191.25999450683594,149.72900390625,2222100
2014-05-06,190.92999267578125,190.9499969482422,189.25,190.02999877929688,148.76611328125,3188700
2014-05-07,189.33999633789062,190.3000030517578,186.92999267578125,189.3000030517578,149.05746459960938,3821000
2014-05-08,189.16000366210938,190.57000732421875,188.22999572753906,188.91000366210938,148.75033569335938,2431900
2014-05-09,188.97999572753906,190.58999633789062,188.3699951171875,190.0800018310547,149.67164611816406,2261600
2014-05-12,191.1199951171875,193.02000427246094,190.94000244140625,192.57000732421875,151.63230895996094,3777400
2014-05-13,192.7899932861328,193.02999877929688,191.75999450683594,192.19000244140625,151.33309936523438,2226600
2014-05-14,191.91000366210938,191.99000549316406,188.1699981689453,188.72000122070312,148.6007537841797,5251500
2014-05-15,189.07000732421875,189.0800018310547,186.17999267578125,186.4600067138672,146.82122802734375,4202200
2014-05-16,186.27000427246094,187.41000366210938,185.92999267578125,187.05999755859375,147.2936248779297,3949500
2014-05-19,186.61000061035156,187.1300048828125,186.0399932861328,187.0,147.2464141845703,3270700
2014-05-20,186.25,186.6999969482422,184.6999969482422,184.88999938964844,145.58499145507812,3026500
2014-05-21,185.85000610351562,187.16000366210938,184.9499969482422,186.38999938964844,146.7660675048828,2988000
2014-05-22,186.4499969482422,186.4499969482422,185.02999877929688,185.67999267578125,146.20700073242188,2218000
2014-05-23,185.83999633789062,186.13999938964844,185.30999755859375,185.94000244140625,146.41177368164062,2562900
2014-05-27,184.8000030517578,185.64999389648438,183.92999267578125,184.77999877929688,145.4983673095703,4793800
2014-05-28,184.47999572753906,184.8800048828125,182.94000244140625,183.0800018310547,144.15975952148438,3721600
2014-05-29,183.63999938964844,183.77999877929688,182.3300018310547,183.75999450683594,144.69517517089844,2759900
2014-05-30,183.3800048828125,184.57000732421875,182.49000549316406,184.36000061035156,145.1676483154297,4620500
2014-06-02,184.75999450683594,186.27999877929688,184.6699981689453,185.69000244140625,146.21490478515625,3200500
2014-06-03,185.5500030517578,185.75999450683594,184.1199951171875,184.3699951171875,145.17550659179688,2517100
2014-06-04,184.7100067138672,185.4499969482422,184.1999969482422,184.50999450683594,145.28575134277344,2376800
2014-06-05,184.66000366210938,186.08999633789062,183.9199981689453,185.97999572753906,146.4432373046875,2852200
2014-06-06,186.47000122070312,187.64999389648438,185.89999389648438,186.3699951171875,146.75033569335938,3296700
2014-06-09,186.22000122070312,187.63999938964844,185.9600067138672,186.22000122070312,146.63218688964844,2728400
2014-06-10,186.1999969482422,186.22000122070312,183.82000732421875,184.2899932861328,145.11251831054688,4154900
2014-06-11,183.61000061035156,184.1999969482422,182.00999450683594,182.25,143.50621032714844,4061700
2014-06-12,182.47999572753906,182.5500030517578,180.91000366210938,181.22000122070312,142.69517517089844,4425300
2014-06-13,182.0,183.0,181.52000427246094,182.55999755859375,143.75030517578125,2773600
2014-06-16,182.39999389648438,182.7100067138672,181.24000549316406,182.35000610351562,143.58493041992188,3556200
2014-06-17,181.89999389648438,182.80999755859375,181.55999755859375,182.25999450683594,143.51406860351562,2460900
2014-06-18,182.0399932861328,183.61000061035156,181.7899932861328,183.60000610351562,144.5692138671875,3931800
2014-06-19,184.1199951171875,184.47000122070312,182.36000061035156,182.82000732421875,143.9550018310547,3551100
2014-06-20,182.58999633789062,182.6699981689453,181.39999389648438,181.5500030517578,142.95501708984375,10686800
2014-06-23,181.9199981689453,182.25,181.0,182.13999938964844,143.4195556640625,3231700
2014-06-24,181.5,183.0,180.64999389648438,180.8800048828125,142.4274139404297,3875400
2014-06-25,180.25,180.97000122070312,180.05999755859375,180.72000122070312,142.3014678955078,2762800
2014-06-26,180.8699951171875,181.3699951171875,179.27000427246094,180.3699951171875,142.02584838867188,3258500
2014-06-27,179.77000427246094,182.4600067138672,179.66000366210938,181.7100067138672,143.0810089111328,4575500
2014-06-30,181.3300018310547,181.92999267578125,180.25999450683594,181.27000427246094,142.73452758789062,4223800
2014-07-01,181.6999969482422,187.27000427246094,181.6999969482422,186.35000610351562,146.73460388183594,6643100
2014-07-02,186.33999633789062,188.99000549316406,186.1699981689453,188.38999938964844,148.34091186523438,5093000
2014-07-03,188.38999938964844,188.80999755859375,187.35000610351562,188.52999877929688,148.45114135742188,2422400
2014-07-07,187.61000061035156,188.27000427246094,187.44000244140625,188.0399932861328,148.06532287597656,2958700
2014-07-08,187.64999389648438,188.0800018310547,186.3699951171875,187.22000122070312,147.41966247558594,3135100
2014-07-09,187.67999267578125,188.89999389648438,186.88999938964844,188.4199981689453,148.36453247070312,3309600
2014-07-10,186.44000244140625,188.0500030517578,186.2100067138672,187.6999969482422,147.797607421875,3177800
2014-07-11,187.72999572753906,188.35000610351562,186.7100067138672,188.0,148.0338134765625,2402500
2014-07-14,188.5500030517578,190.44000244140625,188.52999877929688,189.86000061035156,149.4984130859375,4501100
2014-07-15,189.5399932861328,190.0800018310547,188.2100067138672,188.49000549316406,148.41966247558594,4864700
2014-07-16,192.24000549316406,193.36000061035156,190.75999450683594,192.36000061035156,151.46693420410156,7812600
2014-07-17,192.36000061035156,195.9499969482422,192.0,192.49000549316406,151.56935119628906,8872300
2014-07-18,191.9600067138672,193.44000244140625,190.0,192.5,151.5771942138672,8166400
2014-07-21,191.3000030517578,191.6999969482422,189.25,190.85000610351562,150.2779541015625,4154400
2014-07-22,191.58999633789062,194.72000122070312,191.55999755859375,194.08999633789062,152.82916259765625,4853000
2014-07-23,194.11000061035156,194.89999389648438,193.57000732421875,193.6300048828125,152.46697998046875,3584200
2014-07-24,193.9499969482422,195.6199951171875,193.75,195.24000549316406,153.73472595214844,3612700
2014-07-25,195.3000030517578,195.89999389648438,193.7899932861328,194.39999389648438,153.07330322265625,3376400
2014-07-28,194.3000030517578,196.39999389648438,193.64999389648438,195.77999877929688,154.15988159179688,3242400
2014-07-29,195.3000030517578,195.88999938964844,194.5399932861328,194.57000732421875,153.20716857910156,3264100
2014-07-30,195.1999969482422,195.99000549316406,192.89999389648438,194.0,152.75828552246094,3943800
2014-07-31,192.83999633789062,194.2899932861328,191.5399932861328,191.6699981689453,150.92361450195312,4207500
2014-08-01,190.5,191.5,188.86000061035156,189.14999389648438,148.93931579589844,5181100
2014-08-04,189.35000610351562,189.9499969482422,188.60000610351562,189.63999938964844,149.32518005371094,2125900
2014-08-05,188.75,189.1999969482422,186.44000244140625,187.10000610351562,147.32510375976562,3307900
2014-08-06,185.36000061035156,186.8800048828125,184.44000244140625,185.97000122070312,147.3013916015625,3847000
2014-08-07,186.63999938964844,186.67999267578125,183.5800018310547,184.3000030517578,145.9785919189453,2708600
2014-08-08,184.39999389648438,186.6699981689453,183.5800018310547,186.6300048828125,147.82412719726562,2781500
2014-08-11,187.80999755859375,188.36000061035156,186.27999877929688,187.47000122070312,148.48948669433594,2527200
2014-08-12,187.4499969482422,188.69000244140625,186.80999755859375,187.33999633789062,148.38650512695312,1858600
2014-08-13,188.0,188.47999572753906,187.3699951171875,187.9499969482422,148.8697052001953,1795000
2014-08-14,187.57000732421875,188.1699981689453,186.92999267578125,187.8800048828125,148.8142547607422,1929500
2014-08-15,187.85000610351562,188.8800048828125,186.7899932861328,187.3800048828125,148.41819763183594,2814800
2014-08-18,188.10000610351562,189.80999755859375,187.75999450683594,189.36000061035156,149.9865264892578,2420300
2014-08-19,190.0399932861328,190.25,189.36000061035156,190.07000732421875,150.54884338378906,2040100
2014-08-20,189.86000061035156,190.38999938964844,189.25,190.10000610351562,150.57264709472656,2177600
2014-08-21,190.89999389648438,192.07000732421875,190.5,191.22999572753906,151.46771240234375,2496500
2014-08-22,190.77000427246094,191.8800048828125,190.2899932861328,190.41000366210938,150.81817626953125,1940300
2014-08-25,191.38999938964844,191.80999755859375,190.7100067138672,191.16000366210938,151.41224670410156,1723600
2014-08-26,191.02000427246094,193.52999877929688,191.02000427246094,192.99000549316406,152.86167907714844,3175400
2014-08-27,193.02999877929688,194.1300048828125,191.55999755859375,192.25,152.27557373046875,2190200
2014-08-28,191.47000122070312,192.3000030517578,190.66000366210938,192.0,152.0775604248047,1503600
2014-08-29,192.27999877929688,192.75,191.13999938964844,192.3000030517578,152.315185546875,2909400
2014-09-02,192.67999267578125,192.97000122070312,190.92999267578125,191.55999755859375,151.7290802001953,2679700
2014-09-03,192.38999938964844,192.9499969482422,191.86000061035156,191.9499969482422,152.0379638671875,1822800
2014-09-04,191.69000244140625,192.69000244140625,190.05999755859375,190.67999267578125,151.03204345703125,2865000
2014-09-05,190.52999877929688,191.75,190.08999633789062,191.1999969482422,151.44390869140625,2260200
2014-09-08,190.75,191.1999969482422,189.50999450683594,190.13999938964844,150.60435485839844,2524200
2014-09-09,190.33999633789062,190.74000549316406,189.77999877929688,189.99000549316406,150.48550415039062,2403600
2014-09-10,190.1199951171875,192.14999389648438,190.10000610351562,191.5399932861328,151.71324157714844,2764000
